Time,Membrane Potential
2.9000000000000075,-62.0
2.925000000000008,-62.0
2.950000000000008,-62.0
2.9750000000000085,-62.0
3.000000000000009,-62.0
3.0250000000000092,-62.0
3.0500000000000096,-62.0
3.07500000000001,-62.0
3.1000000000000103,-62.0
3.1250000000000107,-62.0
3.150000000000011,-62.0
3.1750000000000114,-62.0
3.2000000000000117,-62.0
3.225000000000012,-62.0
3.2500000000000124,-62.0
3.275000000000013,-62.0
3.300000000000013,-62.0
3.3250000000000135,-62.0
3.350000000000014,-62.0
3.375000000000014,-62.0
3.4000000000000146,-62.0
3.425000000000015,-62.0
3.4500000000000153,-62.0
3.4750000000000156,-62.0
3.500000000000016,-62.0
3.5250000000000163,-62.0
3.5500000000000167,-62.0
3.575000000000017,-62.0
3.6000000000000174,-62.0
3.6250000000000178,-62.0
3.650000000000018,-62.0
3.6750000000000185,-62.0
3.700000000000019,-62.0
3.725000000000019,-62.0
3.7500000000000195,-62.0
3.77500000000002,-62.0
3.8000000000000203,-62.0
3.8250000000000206,-62.0
3.850000000000021,-62.0
3.8750000000000213,-62.0
3.9000000000000217,-62.0
3.925000000000022,-62.0
3.9500000000000224,-62.0
3.9750000000000227,-62.0
4.000000000000023,-62.0
4.0250000000000234,-62.0
4.050000000000024,-62.0
4.075000000000024,-62.0
4.1000000000000245,-62.0
4.125000000000025,-62.0
4.150000000000025,-62.0
4.175000000000026,-62.0
4.200000000000026,-62.0
4.225000000000026,-62.0
4.250000000000027,-62.0
4.275000000000027,-62.0
4.300000000000027,-62.0
4.325000000000028,-62.0
4.350000000000028,-62.0
4.375000000000028,-62.0
4.400000000000029,-62.0
4.425000000000029,-62.0
4.4500000000000295,-62.0
4.47500000000003,-62.0
4.50000000000003,-62.0
4.5250000000000306,-62.0
4.550000000000031,-62.0
4.575000000000031,-62.0
4.600000000000032,-62.0
4.625000000000032,-62.0
4.650000000000032,-62.0
4.675000000000033,-62.0
4.700000000000033,-62.0
4.725000000000033,-62.0
4.750000000000034,-62.0
4.775000000000034,-62.0
4.8000000000000345,-62.0
4.825000000000035,-62.0
4.850000000000035,-62.0
4.8750000000000355,-62.0
4.900000000000036,-62.0
4.925000000000036,-62.0
4.950000000000037,-62.0
4.975000000000037,-62.0
5.000000000000037,-62.0
5.025000000000038,-62.0
5.050000000000038,-62.0
5.075000000000038,-62.0
5.100000000000039,-62.0
5.125000000000039,-62.0
5.150000000000039,-62.0
5.17500000000004,-62.0
5.20000000000004,-62.0
5.2250000000000405,-62.0
5.250000000000041,-62.0
5.275000000000041,-62.0
5.300000000000042,-62.0
5.325000000000042,-62.0
5.350000000000042,-62.0
5.375000000000043,-62.0
5.400000000000043,-62.0
5.425000000000043,-62.0
5.450000000000044,-62.0
5.475000000000044,-62.0
5.500000000000044,-62.0
5.525000000000045,-62.0
5.550000000000045,-62.0
5.5750000000000455,-62.0
5.600000000000046,-62.0
5.625000000000046,-62.0
5.6500000000000465,-62.0
5.675000000000047,-62.0
5.700000000000047,-62.0
5.725000000000048,-62.0
5.750000000000048,-62.0
5.775000000000048,-62.0
5.800000000000049,-62.0
5.825000000000049,-62.0
5.850000000000049,-62.0
5.87500000000005,-62.0
5.90000000000005,-62.0
5.9250000000000504,-62.0
5.950000000000051,-62.0
5.975000000000051,-62.0
6.0000000000000515,-62.0
6.025000000000052,-62.0
6.050000000000052,-62.0
6.075000000000053,-62.0
6.100000000000053,-62.0
6.125000000000053,-62.0
6.150000000000054,-62.0
6.175000000000054,-62.0
6.200000000000054,-62.0
6.225000000000055,-62.0
6.250000000000055,-62.0
6.275000000000055,-62.0
6.300000000000056,-62.0
6.325000000000056,-62.0
6.3500000000000565,-62.0
6.375000000000057,-62.0
6.400000000000057,-62.0
6.4250000000000576,-62.0
6.450000000000058,-62.0
6.475000000000058,-62.0
6.500000000000059,-62.0
6.525000000000059,-62.0
6.550000000000059,-62.0
6.57500000000006,-62.0
6.60000000000006,-62.0
6.62500000000006,-62.0
6.650000000000061,-62.0
6.675000000000061,-62.0
6.7000000000000615,-62.0
6.725000000000062,-62.0
6.750000000000062,-62.0
6.7750000000000625,-62.0
6.800000000000063,-62.0
6.825000000000063,-62.0
6.850000000000064,-62.0
6.875000000000064,-62.0
6.900000000000064,-62.0
6.925000000000065,-62.0
6.950000000000065,-62.0
6.975000000000065,-62.0
7.000000000000066,-62.0
7.025000000000066,-62.0
7.050000000000066,-62.0
7.075000000000067,-62.0
7.100000000000067,-62.0
7.1250000000000675,-62.0
7.150000000000068,-62.0
7.175000000000068,-62.0
7.200000000000069,-62.0
7.225000000000069,-62.0
7.250000000000069,-62.0
7.27500000000007,-62.0
7.30000000000007,-62.0
7.32500000000007,-62.0
7.350000000000071,-62.0
7.375000000000071,-62.0
7.400000000000071,-62.0
7.425000000000072,-62.0
7.450000000000072,-62.0
7.4750000000000725,-62.0
7.500000000000073,-62.0
7.525000000000073,-62.0
7.5500000000000735,-62.0
7.575000000000074,-62.0
7.600000000000074,-62.0
7.625000000000075,-62.0
7.650000000000075,-62.0
7.675000000000075,-62.0
7.700000000000076,-62.0
7.725000000000076,-62.0
7.750000000000076,-62.0
7.775000000000077,-62.0
7.800000000000077,-62.0
7.8250000000000774,-62.0
7.850000000000078,-62.0
7.875000000000078,-62.0
7.9000000000000785,-62.0
7.925000000000079,-62.0
7.950000000000079,-62.0
7.97500000000008,-62.0
8.00000000000008,-62.0
8.025000000000079,-62.0
8.050000000000077,-62.0
8.075000000000076,-62.0
8.100000000000074,-62.0
8.125000000000073,-62.0
8.150000000000071,-62.0
8.17500000000007,-62.0
8.200000000000069,-62.0
8.225000000000067,-62.0
8.250000000000066,-62.0
8.275000000000064,-62.0
8.300000000000063,-62.0
8.325000000000061,-62.0
8.35000000000006,-62.0
8.375000000000059,-62.0
8.400000000000057,-62.0
8.425000000000056,-62.0
8.450000000000054,-62.0
8.475000000000053,-62.0
8.500000000000052,-62.0
8.52500000000005,-62.0
8.550000000000049,-62.0
8.575000000000047,-62.0
8.600000000000046,-62.0
8.625000000000044,-62.0
8.650000000000043,-62.0
8.675000000000042,-62.0
8.70000000000004,-62.0
8.725000000000039,-62.0
8.750000000000037,-62.0
8.775000000000036,-62.0
8.800000000000034,-62.0
8.825000000000033,-62.0
8.850000000000032,-62.0
8.87500000000003,-62.0
8.900000000000029,-62.0
8.925000000000027,-62.0
8.950000000000026,-62.0
8.975000000000025,-62.0
9.000000000000023,-62.0
9.025000000000022,-62.0
9.05000000000002,-62.0
9.075000000000019,-62.0
9.100000000000017,-62.0
9.125000000000016,-62.0
9.150000000000015,-62.0
9.175000000000013,-62.0
9.200000000000012,-62.0
9.22500000000001,-62.0
9.250000000000009,-62.0
9.275000000000007,-62.0
9.300000000000006,-62.0
9.325000000000005,-62.0
9.350000000000003,-62.0
9.375000000000002,-62.0
9.4,-62.0
9.424999999999999,-62.0
9.449999999999998,-62.0
9.474999999999996,-62.0
9.499999999999995,-62.0
9.524999999999993,-62.0
9.549999999999992,-62.0
9.57499999999999,-62.0
9.599999999999989,-62.0
9.624999999999988,-62.0
9.649999999999986,-62.0
9.674999999999985,-62.0
9.699999999999983,-62.0
9.724999999999982,-62.0
9.74999999999998,-62.0
9.774999999999979,-62.0
9.799999999999978,-62.0
9.824999999999976,-62.0
9.849999999999975,-62.0
9.874999999999973,-62.0
9.899999999999972,-62.0
9.92499999999997,-62.0
9.949999999999969,-62.0
9.974999999999968,-62.0
9.999999999999966,-62.0
10.024999999999965,-62.0
10.049999999999963,-62.0
10.074999999999962,-62.0
10.09999999999996,-62.0
10.12499999999996,-62.0
10.149999999999958,-62.0
10.174999999999956,-62.0
10.199999999999955,-62.0
10.224999999999953,-62.0
10.249999999999952,-62.0
10.27499999999995,-62.0
10.29999999999995,-62.0
10.324999999999948,-62.0
10.349999999999946,-62.0
10.374999999999945,-62.0
10.399999999999944,-62.0
10.424999999999942,-62.0
10.44999999999994,-62.0
10.47499999999994,-62.0
10.499999999999938,-62.0
10.524999999999936,-62.0
10.549999999999935,-62.0
10.574999999999934,-62.0
10.599999999999932,-62.0
10.62499999999993,-62.0
10.64999999999993,-62.0
10.674999999999928,-62.0
10.699999999999926,-62.0
10.724999999999925,-62.0
10.749999999999924,-62.0
10.774999999999922,-62.0
10.79999999999992,-62.0
10.82499999999992,-62.0
10.849999999999918,-62.0
10.874999999999917,-62.0
10.899999999999915,-62.0
10.924999999999914,-62.0
10.949999999999912,-62.0
10.97499999999991,-62.0
10.99999999999991,-62.0
11.024999999999908,-62.0
11.049999999999907,-62.0
11.074999999999905,-62.0
11.099999999999904,-62.0
11.124999999999902,-62.0
11.1499999999999,-62.0
11.1749999999999,-62.0
11.199999999999898,-62.0
11.224999999999897,-62.0
11.249999999999895,-62.0
11.274999999999894,-62.0
11.299999999999892,-62.0
11.324999999999891,-62.0
11.34999999999989,-62.0
11.374999999999888,-62.0
11.399999999999887,-62.0
11.424999999999885,-62.0
11.449999999999884,-62.0
11.474999999999882,-62.0
11.499999999999881,-62.0
11.52499999999988,-62.0
11.549999999999878,-62.0
11.574999999999877,-62.0
11.599999999999875,-62.0
11.624999999999874,-62.0
11.649999999999872,-62.0
11.674999999999871,-62.0
11.69999999999987,-62.0
11.724999999999868,-62.0
11.749999999999867,-62.0
11.774999999999865,-62.0
11.799999999999864,-62.0
11.824999999999863,-62.0
11.849999999999861,-62.0
11.87499999999986,-62.0
11.899999999999858,-62.0
11.924999999999857,-62.0
11.949999999999855,-62.0
11.974999999999854,-62.0
11.999999999999853,-62.0
12.024999999999851,-62.0
12.04999999999985,-62.0
12.074999999999848,-62.0
12.099999999999847,-62.0
12.124999999999845,-62.0
12.149999999999844,-62.0
12.174999999999843,-62.0
12.199999999999841,-62.0
12.22499999999984,-62.0
12.249999999999838,-62.0
12.274999999999837,-62.0
12.299999999999836,-62.0
12.324999999999834,-62.0
12.349999999999833,-62.0
12.374999999999831,-62.0
12.39999999999983,-62.0
12.424999999999828,-62.0
12.449999999999827,-62.0
12.474999999999826,-62.0
12.499999999999824,-62.0
12.524999999999823,-62.0
12.549999999999821,-62.0
12.57499999999982,-62.0
12.599999999999818,-62.0
12.624999999999817,-62.0
12.649999999999816,-62.0
12.674999999999814,-62.0
12.699999999999813,-62.0
12.724999999999811,-62.0
12.74999999999981,-62.0
12.774999999999809,-62.0
12.799999999999807,-62.0
12.824999999999806,-62.0
12.849999999999804,-62.0
12.874999999999803,-62.0
12.899999999999801,-62.0
12.9249999999998,-62.0
12.949999999999799,-62.0
12.974999999999797,-62.0
12.999999999999796,-62.0
13.024999999999794,-62.0
13.049999999999793,-62.0
13.074999999999791,-62.0
13.09999999999979,-62.0
13.124999999999789,-62.0
13.149999999999787,-62.0
13.174999999999786,-62.0
13.199999999999784,-62.0
13.224999999999783,-62.0
13.249999999999782,-62.0
13.27499999999978,-62.0
13.299999999999779,-62.0
13.324999999999777,-62.0
13.349999999999776,-62.0
13.374999999999774,-62.0
13.399999999999773,-62.0
13.424999999999772,-62.0
13.44999999999977,-62.0
13.474999999999769,-62.0
13.499999999999767,-62.0
13.524999999999766,-62.0
13.549999999999764,-62.0
13.574999999999763,-62.0
13.599999999999762,-62.0
13.62499999999976,-62.0
13.649999999999759,-62.0
13.674999999999757,-62.0
13.699999999999756,-62.0
13.724999999999755,-62.0
13.749999999999753,-62.0
13.774999999999752,-62.0
13.79999999999975,-62.0
13.824999999999749,-62.0
13.849999999999747,-62.0
13.874999999999746,-62.0
13.899999999999745,-62.0
13.924999999999743,-62.0
13.949999999999742,-62.0
13.97499999999974,-62.0
13.999999999999739,-62.0
14.024999999999737,-62.0
14.049999999999736,-62.0
14.074999999999735,-62.0
14.099999999999733,-62.0
14.124999999999732,-62.0
14.14999999999973,-62.0
14.174999999999729,-62.0
14.199999999999728,-62.0
14.224999999999726,-62.0
14.249999999999725,-62.0
14.274999999999723,-62.0
14.299999999999722,-62.0
14.32499999999972,-62.0
14.349999999999719,-62.0
14.374999999999718,-62.0
14.399999999999716,-62.0
14.424999999999715,-62.0
14.449999999999713,-62.0
14.474999999999712,-62.0
14.49999999999971,-62.0
14.524999999999709,-62.0
14.549999999999708,-62.0
14.574999999999706,-62.0
14.599999999999705,-62.0
14.624999999999703,-62.0
14.649999999999702,-62.0
14.6749999999997,-62.0
14.699999999999699,-62.0
14.724999999999698,-62.0
14.749999999999696,-62.0
14.774999999999695,-62.0
14.799999999999693,-62.0
14.824999999999692,-62.0
14.84999999999969,-62.0
14.87499999999969,-62.0
14.899999999999688,-62.0
14.924999999999686,-62.0
14.949999999999685,-62.0
14.974999999999683,-62.0
14.999999999999682,-62.0
15.02499999999968,-62.0
15.04999999999968,-62.0
15.074999999999678,-62.0
15.099999999999676,-62.0
15.124999999999675,-62.0
15.149999999999674,-62.0
15.174999999999672,-62.0
15.19999999999967,-62.0
15.22499999999967,-62.0
15.249999999999668,-62.0
15.274999999999666,-62.0
15.299999999999665,-62.0
15.324999999999664,-62.0
15.349999999999662,-62.0
15.37499999999966,-62.0
15.39999999999966,-62.0
15.424999999999658,-62.0
15.449999999999656,-62.0
15.474999999999655,-62.0
15.499999999999654,-62.0
15.524999999999652,-62.0
15.54999999999965,-62.0
15.57499999999965,-62.0
15.599999999999648,-62.0
15.624999999999647,-62.0
15.649999999999645,-62.0
15.674999999999644,-62.0
15.699999999999642,-62.0
15.72499999999964,-62.0
15.74999999999964,-62.0
15.774999999999638,-62.0
15.799999999999637,-62.0
15.824999999999635,-62.0
15.849999999999634,-62.0
15.874999999999632,-62.0
15.89999999999963,-62.0
15.92499999999963,-62.0
15.949999999999628,-62.0
15.974999999999627,-62.0
15.999999999999625,-62.0
16.024999999999626,-62.0
16.049999999999624,-62.0
16.074999999999623,-62.0
16.09999999999962,-62.0
16.12499999999962,-62.0
16.14999999999962,-62.0
16.174999999999617,-62.0
16.199999999999616,-62.0
16.224999999999614,-62.0
16.249999999999613,-62.0
16.27499999999961,-62.0
16.29999999999961,-62.0
16.32499999999961,-62.0
16.349999999999607,-62.0
16.374999999999606,-62.0
16.399999999999604,-62.0
16.424999999999603,-62.0
16.4499999999996,-62.0
16.4749999999996,-62.0
16.4999999999996,-62.0
16.524999999999597,-62.0
16.549999999999596,-62.0
16.574999999999594,-62.0
16.599999999999593,-62.0
16.62499999999959,-62.0
16.64999999999959,-62.0
16.67499999999959,-62.0
16.699999999999587,-62.0
16.724999999999586,-62.0
16.749999999999584,-62.0
16.774999999999583,-62.0
16.79999999999958,-62.0
16.82499999999958,-62.0
16.84999999999958,-62.0
16.874999999999577,-62.0
16.899999999999576,-62.0
16.924999999999574,-62.0
16.949999999999573,-62.0
16.97499999999957,-62.0
16.99999999999957,-62.0
17.02499999999957,-62.0
17.049999999999567,-62.0
17.074999999999566,-62.0
17.099999999999564,-62.0
17.124999999999563,-62.0
17.14999999999956,-62.0
17.17499999999956,-62.0
17.19999999999956,-62.0
17.224999999999557,-62.0
17.249999999999556,-62.0
17.274999999999554,-62.0
17.299999999999553,-62.0
17.32499999999955,-62.0
17.34999999999955,-62.0
17.37499999999955,-62.0
17.399999999999547,-62.0
17.424999999999546,-62.0
17.449999999999545,-62.0
17.474999999999543,-62.0
17.49999999999954,-62.0
17.52499999999954,-62.0
17.54999999999954,-62.0
17.574999999999537,-62.0
17.599999999999536,-62.0
17.624999999999535,-62.0
17.649999999999533,-62.0
17.67499999999953,-62.0
17.69999999999953,-62.0
17.72499999999953,-62.0
17.749999999999527,-62.0
17.774999999999526,-62.0
17.799999999999525,-62.0
17.824999999999523,-62.0
17.849999999999522,-62.0
17.87499999999952,-62.0
17.89999999999952,-62.0
17.924999999999518,-62.0
17.949999999999516,-62.0
17.974999999999515,-62.0
17.999999999999513,-62.0
18.024999999999512,-62.0
18.04999999999951,-62.0
18.07499999999951,-62.0
18.099999999999508,-62.0
18.124999999999506,-62.0
18.149999999999505,-62.0
18.174999999999503,-62.0
18.199999999999502,-62.0
18.2249999999995,-62.0
18.2499999999995,-62.0
18.274999999999498,-62.0
18.299999999999496,-62.0
18.324999999999495,-62.0
18.349999999999493,-62.0
18.374999999999492,-62.0
18.39999999999949,-62.0
18.42499999999949,-62.0
18.449999999999488,-62.0
18.474999999999486,-62.0
18.499999999999485,-62.0
18.524999999999483,-62.0
18.549999999999482,-62.0
18.57499999999948,-62.0
18.59999999999948,-62.0
18.624999999999478,-62.0
18.649999999999476,-62.0
18.674999999999475,-62.0
18.699999999999473,-62.0
18.724999999999472,-62.0
18.74999999999947,-62.0
18.77499999999947,-62.0
18.799999999999468,-62.0
18.824999999999466,-62.0
18.849999999999465,-62.0
18.874999999999464,-62.0
18.899999999999462,-62.0
18.92499999999946,-62.0
18.94999999999946,-62.0
18.974999999999458,-62.0
18.999999999999456,-62.0
19.024999999999455,-62.0
19.049999999999454,-62.0
19.074999999999452,-62.0
19.09999999999945,-62.0
19.12499999999945,-62.0
19.149999999999448,-62.0
19.174999999999446,-62.0
19.199999999999445,-62.0
19.224999999999444,-62.0
19.249999999999442,-62.0
19.27499999999944,-62.0
19.29999999999944,-62.0
19.324999999999438,-62.0
19.349999999999437,-62.0
19.374999999999435,-62.0
19.399999999999434,-62.0
19.424999999999432,-62.0
19.44999999999943,-62.0
19.47499999999943,-62.0
19.499999999999428,-62.0
19.524999999999427,-62.0
19.549999999999425,-62.0
19.574999999999424,-62.0
19.599999999999422,-62.0
19.62499999999942,-62.0
19.64999999999942,-62.0
19.674999999999418,-62.0
19.699999999999417,-62.0
19.724999999999415,-62.0
19.749999999999414,-62.0
19.774999999999412,-62.0
19.79999999999941,-62.0
19.82499999999941,-62.0
19.849999999999408,-62.0
19.874999999999407,-62.0
19.899999999999405,-62.0
19.924999999999404,-62.0
19.949999999999402,-62.0
19.9749999999994,-62.0
19.9999999999994,-62.0
Time,Membrane Potential
0.0,-62.0
0.025,-62.0
0.05,-62.0
0.075,-62.0
0.09999999999999999,-62.0
0.12499999999999999,-62.0
0.15,-62.0
0.17500000000000002,-62.0
0.20000000000000004,-62.0
0.22500000000000006,-62.0
0.25000000000000006,-62.0
0.2750000000000001,-62.0
0.3000000000000001,-62.0
0.3250000000000001,-62.0
0.35000000000000014,-62.0
0.37500000000000017,-62.0
0.4000000000000002,-62.0
0.4250000000000002,-62.0
0.45000000000000023,-62.0
0.47500000000000026,-62.0
0.5000000000000002,-62.0
0.5250000000000001,-62.0
0.55,-62.0
0.575,-62.0
0.5999999999999999,-62.0
0.6249999999999998,-62.0
0.6499999999999997,-62.0
0.6749999999999996,-62.0
0.6999999999999995,-62.0
0.7249999999999994,-62.0
0.7499999999999993,-62.0
0.7749999999999992,-62.0
0.7999999999999992,-62.0
0.8249999999999991,-62.0
0.849999999999999,-62.0
0.8749999999999989,-62.0
0.8999999999999988,-62.0
0.9249999999999987,-62.0
0.9499999999999986,-62.0
0.9749999999999985,-62.0
0.9999999999999984,-62.0
1.0249999999999984,-62.0
1.0499999999999983,-62.0
1.0749999999999982,-62.0
1.099999999999998,-62.0
1.124999999999998,-62.0
1.149999999999998,-62.0
1.1749999999999978,-62.0
1.1999999999999977,-62.0
1.2249999999999976,-62.0
1.2499999999999976,-62.0
1.2749999999999975,-62.0
1.2999999999999974,-62.0
1.3249999999999973,-62.0
1.3499999999999972,-62.0
1.3749999999999971,-62.0
1.399999999999997,-62.0
1.424999999999997,-62.0
1.4499999999999968,-62.0
1.4749999999999968,-62.0
1.4999999999999967,-62.0
1.5249999999999966,-62.0
1.5499999999999965,-62.0
1.5749999999999964,-62.0
1.5999999999999963,-62.0
1.6249999999999962,-62.0
1.6499999999999961,-62.0
1.674999999999996,-62.0
1.699999999999996,-62.0
1.7249999999999959,-62.0
1.7499999999999958,-62.0
1.7749999999999957,-62.0
1.7999999999999956,-62.0
1.8249999999999955,-62.0
1.8499999999999954,-62.0
1.8749999999999953,-62.0
1.8999999999999952,-62.0
1.9249999999999952,-62.0
1.949999999999995,-62.0
1.974999999999995,-62.0
1.999999999999995,-62.0
2.024999999999995,-62.0
2.0499999999999954,-62.0
2.0749999999999957,-62.0
2.099999999999996,-62.0
2.1249999999999964,-62.0
2.149999999999997,-62.0
2.174999999999997,-62.0
2.1999999999999975,-62.0
2.224999999999998,-62.0
2.2499999999999982,-62.0
2.2749999999999986,-62.0
2.299999999999999,-62.0
2.3249999999999993,-62.0
2.3499999999999996,-62.0
2.375,-62.0
2.4000000000000004,-62.0
2.4250000000000007,-62.0
2.450000000000001,-62.0
2.4750000000000014,-62.0
2.5000000000000018,-62.0
2.525000000000002,-62.0
2.5500000000000025,-62.0
2.575000000000003,-62.0
2.600000000000003,-62.0
2.6250000000000036,-62.0
2.650000000000004,-62.0
2.6750000000000043,-62.0
2.7000000000000046,-62.0
2.725000000000005,-62.0
2.7500000000000053,-62.0
2.7750000000000057,-62.0
2.800000000000006,-62.0
2.8250000000000064,-62.0
2.8500000000000068,-62.0
2.875000000000007,-62.0
2.9000000000000075,-62.0
2.925000000000008,-62.0
2.950000000000008,-62.0
2.9750000000000085,-62.0
3.000000000000009,-62.0
3.0250000000000092,-62.0
3.0500000000000096,-62.0
3.07500000000001,-62.0
3.1000000000000103,-62.0
3.1250000000000107,-62.0
3.150000000000011,-62.0
3.1750000000000114,-62.0
3.2000000000000117,-62.0
3.225000000000012,-62.0
3.2500000000000124,-62.0
3.275000000000013,-62.0
3.300000000000013,-62.0
3.3250000000000135,-62.0
3.350000000000014,-62.0
3.375000000000014,-62.0
3.4000000000000146,-62.0
3.425000000000015,-62.0
3.4500000000000153,-62.0
3.4750000000000156,-62.0
3.500000000000016,-62.0
3.5250000000000163,-62.0
3.5500000000000167,-62.0
3.575000000000017,-62.0
3.6000000000000174,-62.0
3.6250000000000178,-62.0
3.650000000000018,-62.0
3.6750000000000185,-62.0
3.700000000000019,-62.0
3.725000000000019,-62.0
3.7500000000000195,-62.0
3.77500000000002,-62.0
3.8000000000000203,-62.0
3.8250000000000206,-62.0
3.850000000000021,-62.0
3.8750000000000213,-62.0
3.9000000000000217,-62.0
3.925000000000022,-62.0
3.9500000000000224,-62.0
3.9750000000000227,-62.0
4.000000000000023,-62.0
4.0250000000000234,-62.0
4.050000000000024,-62.0
4.075000000000024,-62.0
4.1000000000000245,-62.0
4.125000000000025,-62.0
4.150000000000025,-62.0
4.175000000000026,-62.0
4.200000000000026,-62.0
4.225000000000026,-62.0
4.250000000000027,-62.0
4.275000000000027,-62.0
4.300000000000027,-62.0
4.325000000000028,-62.0
4.350000000000028,-62.0
4.375000000000028,-62.0
4.400000000000029,-62.0
4.425000000000029,-62.0
4.4500000000000295,-62.0
4.47500000000003,-62.0
4.50000000000003,-62.0
4.5250000000000306,-62.0
4.550000000000031,-62.0
4.575000000000031,-62.0
4.600000000000032,-62.0
4.625000000000032,-62.0
4.650000000000032,-62.0
4.675000000000033,-62.0
4.700000000000033,-62.0
4.725000000000033,-62.0
4.750000000000034,-62.0
4.775000000000034,-62.0
4.8000000000000345,-62.0
4.825000000000035,-62.0
4.850000000000035,-62.0
4.8750000000000355,-62.0
4.900000000000036,-62.0
4.925000000000036,-62.0
4.950000000000037,-62.0
4.975000000000037,-62.0
5.000000000000037,-62.0
5.025000000000038,-62.0
5.050000000000038,-62.0
5.075000000000038,-62.0
5.100000000000039,-62.0
5.125000000000039,-62.0
5.150000000000039,-62.0
5.17500000000004,-62.0
5.20000000000004,-62.0
5.2250000000000405,-62.0
5.250000000000041,-62.0
5.275000000000041,-62.0
5.300000000000042,-62.0
5.325000000000042,-62.0
5.350000000000042,-62.0
5.375000000000043,-62.0
5.400000000000043,-62.0
5.425000000000043,-62.0
5.450000000000044,-62.0
5.475000000000044,-62.0
5.500000000000044,-62.0
5.525000000000045,-62.0
5.550000000000045,-62.0
5.5750000000000455,-62.0
5.600000000000046,-62.0
5.625000000000046,-62.0
5.6500000000000465,-62.0
5.675000000000047,-62.0
5.700000000000047,-62.0
5.725000000000048,-62.0
5.750000000000048,-62.0
5.775000000000048,-62.0
5.800000000000049,-62.0
5.825000000000049,-62.0
5.850000000000049,-62.0
5.87500000000005,-62.0
5.90000000000005,-62.0
5.9250000000000504,-62.0
5.950000000000051,-62.0
5.975000000000051,-62.0
6.0000000000000515,-62.0
6.025000000000052,-62.0
6.050000000000052,-62.0
6.075000000000053,-62.0
6.100000000000053,-62.0
6.125000000000053,-62.0
6.150000000000054,-62.0
6.175000000000054,-62.0
6.200000000000054,-62.0
6.225000000000055,-62.0
6.250000000000055,-62.0
6.275000000000055,-62.0
6.300000000000056,-62.0
6.325000000000056,-62.0
6.3500000000000565,-62.0
6.375000000000057,-62.0
6.400000000000057,-62.0
6.4250000000000576,-62.0
6.450000000000058,-62.0
